"","network_name","network","seeding_strategy","seed_selection_strategy","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"2454","ml_arxiv_pp_0.1_056_.mpx","arxiv","ss","degree",0.1,56,0.05,703,4429,10,0
"2455","ml_arxiv_pp_0.1_056_.mpx","arxiv","ss","degree",0.1,56,0.1,1406,4842,9,0
"2456","ml_arxiv_pp_0.1_056_.mpx","arxiv","ss","degree",0.1,56,0.2,2813,5725,6,0
"2457","ml_arxiv_pp_0.1_057_.mpx","arxiv","ss","degree",0.1,57,0.02,281,4130,14,0
"2458","ml_arxiv_pp_0.1_057_.mpx","arxiv","ss","degree",0.1,57,0.05,703,4396,13,0
"2459","ml_arxiv_pp_0.1_057_.mpx","arxiv","ss","degree",0.1,57,0.1,1406,4911,8,0
"2460","ml_arxiv_pp_0.1_057_.mpx","arxiv","ss","degree",0.1,57,0.2,2813,5773,6,0
"2461","ml_arxiv_pp_0.1_058_.mpx","arxiv","ss","degree",0.1,58,0.02,281,4125,14,0
"2462","ml_arxiv_pp_0.1_058_.mpx","arxiv","ss","degree",0.1,58,0.05,703,4433,14,0
"2463","ml_arxiv_pp_0.1_058_.mpx","arxiv","ss","degree",0.1,58,0.1,1406,4871,7,0
"2464","ml_arxiv_pp_0.1_058_.mpx","arxiv","ss","degree",0.1,58,0.2,2813,5717,7,0
"2465","ml_arxiv_pp_0.1_059_.mpx","arxiv","ss","degree",0.1,59,0.02,281,4199,17,0
"2466","ml_arxiv_pp_0.1_059_.mpx","arxiv","ss","degree",0.1,59,0.05,703,4359,15,0
"2467","ml_arxiv_pp_0.1_059_.mpx","arxiv","ss","degree",0.1,59,0.1,1406,4840,9,0
"2468","ml_arxiv_pp_0.1_059_.mpx","arxiv","ss","degree",0.1,59,0.2,2813,5722,8,0
"2469","ml_arxiv_pp_0.1_060_.mpx","arxiv","ss","degree",0.1,60,0.02,281,4246,12,0
"2470","ml_arxiv_pp_0.1_060_.mpx","arxiv","ss","degree",0.1,60,0.05,703,4401,8,0
"2471","ml_arxiv_pp_0.1_060_.mpx","arxiv","ss","degree",0.1,60,0.1,1406,4860,7,0
"2472","ml_arxiv_pp_0.1_060_.mpx","arxiv","ss","degree",0.1,60,0.2,2813,5691,6,0
"2473","ml_arxiv_pp_0.1_061_.mpx","arxiv","ss","degree",0.1,61,0.02,281,4092,10,0
"2474","ml_arxiv_pp_0.1_061_.mpx","arxiv","ss","degree",0.1,61,0.05,703,4308,10,0
"2475","ml_arxiv_pp_0.1_061_.mpx","arxiv","ss","degree",0.1,61,0.1,1406,4806,10,0
"2476","ml_arxiv_pp_0.1_061_.mpx","arxiv","ss","degree",0.1,61,0.2,2813,5638,5,0
"2477","ml_arxiv_pp_0.1_062_.mpx","arxiv","ss","degree",0.1,62,0.02,281,4199,11,0
"2478","ml_arxiv_pp_0.1_062_.mpx","arxiv","ss","degree",0.1,62,0.05,703,4389,9,0
"2479","ml_arxiv_pp_0.1_062_.mpx","arxiv","ss","degree",0.1,62,0.1,1406,4859,7,0
"2480","ml_arxiv_pp_0.1_062_.mpx","arxiv","ss","degree",0.1,62,0.2,2813,5672,6,0
"2481","ml_arxiv_pp_0.1_063_.mpx","arxiv","ss","degree",0.1,63,0.02,281,4278,16,0
"2482","ml_arxiv_pp_0.1_063_.mpx","arxiv","ss","degree",0.1,63,0.05,703,4441,11,0
"2483","ml_arxiv_pp_0.1_063_.mpx","arxiv","ss","degree",0.1,63,0.1,1406,4876,9,0
"2484","ml_arxiv_pp_0.1_063_.mpx","arxiv","ss","degree",0.1,63,0.2,2813,5696,7,0
"2485","ml_arxiv_pp_0.1_064_.mpx","arxiv","ss","degree",0.1,64,0.02,281,4249,12,0
"2486","ml_arxiv_pp_0.1_064_.mpx","arxiv","ss","degree",0.1,64,0.05,703,4448,9,0
"2487","ml_arxiv_pp_0.1_064_.mpx","arxiv","ss","degree",0.1,64,0.1,1406,4865,9,0
"2488","ml_arxiv_pp_0.1_064_.mpx","arxiv","ss","degree",0.1,64,0.2,2813,5757,8,0
"2489","ml_arxiv_pp_0.1_065_.mpx","arxiv","ss","degree",0.1,65,0.02,281,4132,12,0
"2490","ml_arxiv_pp_0.1_065_.mpx","arxiv","ss","degree",0.1,65,0.05,703,4417,12,0
"2491","ml_arxiv_pp_0.1_065_.mpx","arxiv","ss","degree",0.1,65,0.1,1406,4835,9,0
"2492","ml_arxiv_pp_0.1_065_.mpx","arxiv","ss","degree",0.1,65,0.2,2813,5682,6,0
"2493","ml_arxiv_pp_0.1_066_.mpx","arxiv","ss","degree",0.1,66,0.02,281,4169,13,0
"2494","ml_arxiv_pp_0.1_066_.mpx","arxiv","ss","degree",0.1,66,0.05,703,4436,10,0
"2495","ml_arxiv_pp_0.1_066_.mpx","arxiv","ss","degree",0.1,66,0.1,1406,4854,9,0
"2496","ml_arxiv_pp_0.1_066_.mpx","arxiv","ss","degree",0.1,66,0.2,2813,5708,7,0
"2497","ml_arxiv_pp_0.1_067_.mpx","arxiv","ss","degree",0.1,67,0.02,281,4146,11,0
"2498","ml_arxiv_pp_0.1_067_.mpx","arxiv","ss","degree",0.1,67,0.05,703,4337,10,0
"2499","ml_arxiv_pp_0.1_067_.mpx","arxiv","ss","degree",0.1,67,0.1,1406,4838,8,0
"2500","ml_arxiv_pp_0.1_067_.mpx","arxiv","ss","degree",0.1,67,0.2,2813,5713,6,0
"2501","ml_arxiv_pp_0.1_068_.mpx","arxiv","ss","degree",0.1,68,0.02,281,4292,14,0
"2502","ml_arxiv_pp_0.1_068_.mpx","arxiv","ss","degree",0.1,68,0.05,703,4487,11,0
"2503","ml_arxiv_pp_0.1_068_.mpx","arxiv","ss","degree",0.1,68,0.1,1406,4884,8,0
"2504","ml_arxiv_pp_0.1_068_.mpx","arxiv","ss","degree",0.1,68,0.2,2813,5685,7,0
"2505","ml_arxiv_pp_0.1_069_.mpx","arxiv","ss","degree",0.1,69,0.02,281,4331,12,0
"2506","ml_arxiv_pp_0.1_069_.mpx","arxiv","ss","degree",0.1,69,0.05,703,4527,12,0
"2507","ml_arxiv_pp_0.1_069_.mpx","arxiv","ss","degree",0.1,69,0.1,1406,4913,8,0
"2508","ml_arxiv_pp_0.1_069_.mpx","arxiv","ss","degree",0.1,69,0.2,2813,5718,7,0
"2509","ml_arxiv_pp_0.1_070_.mpx","arxiv","ss","degree",0.1,70,0.02,281,4349,12,0
"2510","ml_arxiv_pp_0.1_070_.mpx","arxiv","ss","degree",0.1,70,0.05,703,4546,12,0
"2511","ml_arxiv_pp_0.1_070_.mpx","arxiv","ss","degree",0.1,70,0.1,1406,4914,9,0
"2512","ml_arxiv_pp_0.1_070_.mpx","arxiv","ss","degree",0.1,70,0.2,2813,5780,7,0
"2513","ml_arxiv_pp_0.1_071_.mpx","arxiv","ss","degree",0.1,71,0.02,281,4258,19,0
"2514","ml_arxiv_pp_0.1_071_.mpx","arxiv","ss","degree",0.1,71,0.05,703,4481,14,0
"2515","ml_arxiv_pp_0.1_071_.mpx","arxiv","ss","degree",0.1,71,0.1,1406,4904,10,0
"2516","ml_arxiv_pp_0.1_071_.mpx","arxiv","ss","degree",0.1,71,0.2,2813,5730,6,0
"2517","ml_arxiv_pp_0.1_072_.mpx","arxiv","ss","degree",0.1,72,0.02,281,4038,11,0
"2518","ml_arxiv_pp_0.1_072_.mpx","arxiv","ss","degree",0.1,72,0.05,703,4325,10,0
"2519","ml_arxiv_pp_0.1_072_.mpx","arxiv","ss","degree",0.1,72,0.1,1406,4814,10,0
"2520","ml_arxiv_pp_0.1_072_.mpx","arxiv","ss","degree",0.1,72,0.2,2813,5729,6,0
"2521","ml_arxiv_pp_0.1_073_.mpx","arxiv","ss","degree",0.1,73,0.02,281,4321,17,0
"2522","ml_arxiv_pp_0.1_073_.mpx","arxiv","ss","degree",0.1,73,0.05,703,4522,11,0
"2523","ml_arxiv_pp_0.1_073_.mpx","arxiv","ss","degree",0.1,73,0.1,1406,4974,10,0
"2524","ml_arxiv_pp_0.1_073_.mpx","arxiv","ss","degree",0.1,73,0.2,2813,5760,6,0
"2525","ml_arxiv_pp_0.1_074_.mpx","arxiv","ss","degree",0.1,74,0.02,281,4174,11,0
"2526","ml_arxiv_pp_0.1_074_.mpx","arxiv","ss","degree",0.1,74,0.05,703,4534,11,0
"2527","ml_arxiv_pp_0.1_074_.mpx","arxiv","ss","degree",0.1,74,0.1,1406,4915,9,0
"2528","ml_arxiv_pp_0.1_074_.mpx","arxiv","ss","degree",0.1,74,0.2,2813,5676,8,0
"2529","ml_arxiv_pp_0.1_075_.mpx","arxiv","ss","degree",0.1,75,0.02,281,4172,12,0
"2530","ml_arxiv_pp_0.1_075_.mpx","arxiv","ss","degree",0.1,75,0.05,703,4383,12,0
"2531","ml_arxiv_pp_0.1_075_.mpx","arxiv","ss","degree",0.1,75,0.1,1406,4792,8,0
"2532","ml_arxiv_pp_0.1_075_.mpx","arxiv","ss","degree",0.1,75,0.2,2813,5634,6,0
"2533","ml_arxiv_pp_0.1_076_.mpx","arxiv","ss","degree",0.1,76,0.02,281,4230,14,0
"2534","ml_arxiv_pp_0.1_076_.mpx","arxiv","ss","degree",0.1,76,0.05,703,4364,9,0
"2535","ml_arxiv_pp_0.1_076_.mpx","arxiv","ss","degree",0.1,76,0.1,1406,4837,8,0
"2536","ml_arxiv_pp_0.1_076_.mpx","arxiv","ss","degree",0.1,76,0.2,2813,5681,6,0
"2537","ml_arxiv_pp_0.1_077_.mpx","arxiv","ss","degree",0.1,77,0.02,281,4198,13,0
"2538","ml_arxiv_pp_0.1_077_.mpx","arxiv","ss","degree",0.1,77,0.05,703,4426,10,0
"2539","ml_arxiv_pp_0.1_077_.mpx","arxiv","ss","degree",0.1,77,0.1,1406,4874,10,0
"2540","ml_arxiv_pp_0.1_077_.mpx","arxiv","ss","degree",0.1,77,0.2,2813,5700,7,0
"2541","ml_arxiv_pp_0.1_078_.mpx","arxiv","ss","degree",0.1,78,0.02,281,4196,11,0
"2542","ml_arxiv_pp_0.1_078_.mpx","arxiv","ss","degree",0.1,78,0.05,703,4395,10,0
"2543","ml_arxiv_pp_0.1_078_.mpx","arxiv","ss","degree",0.1,78,0.1,1406,4848,9,0
"2544","ml_arxiv_pp_0.1_078_.mpx","arxiv","ss","degree",0.1,78,0.2,2813,5774,7,0
"2545","ml_arxiv_pp_0.1_079_.mpx","arxiv","ss","degree",0.1,79,0.02,281,4322,11,0
"2546","ml_arxiv_pp_0.1_079_.mpx","arxiv","ss","degree",0.1,79,0.05,703,4478,11,0
"2547","ml_arxiv_pp_0.1_079_.mpx","arxiv","ss","degree",0.1,79,0.1,1406,4938,8,0
"2548","ml_arxiv_pp_0.1_079_.mpx","arxiv","ss","degree",0.1,79,0.2,2813,5800,7,0
"2549","ml_arxiv_pp_0.1_080_.mpx","arxiv","ss","degree",0.1,80,0.02,281,4264,14,0
"2550","ml_arxiv_pp_0.1_080_.mpx","arxiv","ss","degree",0.1,80,0.05,703,4411,13,0
"2551","ml_arxiv_pp_0.1_080_.mpx","arxiv","ss","degree",0.1,80,0.1,1406,4882,13,0
"2552","ml_arxiv_pp_0.1_080_.mpx","arxiv","ss","degree",0.1,80,0.2,2813,5671,7,0
"2553","ml_arxiv_pp_0.1_081_.mpx","arxiv","ss","degree",0.1,81,0.02,281,4205,13,0
"2554","ml_arxiv_pp_0.1_081_.mpx","arxiv","ss","degree",0.1,81,0.05,703,4453,13,0
"2555","ml_arxiv_pp_0.1_081_.mpx","arxiv","ss","degree",0.1,81,0.1,1406,4836,12,0
"2556","ml_arxiv_pp_0.1_081_.mpx","arxiv","ss","degree",0.1,81,0.2,2813,5680,6,0
"2557","ml_arxiv_pp_0.1_082_.mpx","arxiv","ss","degree",0.1,82,0.02,281,4146,14,0
"2558","ml_arxiv_pp_0.1_082_.mpx","arxiv","ss","degree",0.1,82,0.05,703,4412,11,0
"2559","ml_arxiv_pp_0.1_082_.mpx","arxiv","ss","degree",0.1,82,0.1,1406,4857,9,0
"2560","ml_arxiv_pp_0.1_082_.mpx","arxiv","ss","degree",0.1,82,0.2,2813,5701,7,0
"2561","ml_arxiv_pp_0.1_083_.mpx","arxiv","ss","degree",0.1,83,0.02,281,4230,12,0
"2562","ml_arxiv_pp_0.1_083_.mpx","arxiv","ss","degree",0.1,83,0.05,703,4375,11,0
"2563","ml_arxiv_pp_0.1_083_.mpx","arxiv","ss","degree",0.1,83,0.1,1406,4846,8,0
"2564","ml_arxiv_pp_0.1_083_.mpx","arxiv","ss","degree",0.1,83,0.2,2813,5676,7,0
"2565","ml_arxiv_pp_0.1_084_.mpx","arxiv","ss","degree",0.1,84,0.02,281,4366,15,0
"2566","ml_arxiv_pp_0.1_084_.mpx","arxiv","ss","degree",0.1,84,0.05,703,4599,10,0
"2567","ml_arxiv_pp_0.1_084_.mpx","arxiv","ss","degree",0.1,84,0.1,1406,4947,9,0
"2568","ml_arxiv_pp_0.1_084_.mpx","arxiv","ss","degree",0.1,84,0.2,2813,5814,6,0
"2569","ml_arxiv_pp_0.1_085_.mpx","arxiv","ss","degree",0.1,85,0.02,281,4188,11,0
"2570","ml_arxiv_pp_0.1_085_.mpx","arxiv","ss","degree",0.1,85,0.05,703,4424,11,0
"2571","ml_arxiv_pp_0.1_085_.mpx","arxiv","ss","degree",0.1,85,0.1,1406,4875,9,0
"2572","ml_arxiv_pp_0.1_085_.mpx","arxiv","ss","degree",0.1,85,0.2,2813,5717,6,0
"2573","ml_arxiv_pp_0.1_086_.mpx","arxiv","ss","degree",0.1,86,0.02,281,4283,20,0
"2574","ml_arxiv_pp_0.1_086_.mpx","arxiv","ss","degree",0.1,86,0.05,703,4529,11,0
"2575","ml_arxiv_pp_0.1_086_.mpx","arxiv","ss","degree",0.1,86,0.1,1406,4897,11,0
"2576","ml_arxiv_pp_0.1_086_.mpx","arxiv","ss","degree",0.1,86,0.2,2813,5780,7,0
"2577","ml_arxiv_pp_0.1_087_.mpx","arxiv","ss","degree",0.1,87,0.02,281,4186,15,0
"2578","ml_arxiv_pp_0.1_087_.mpx","arxiv","ss","degree",0.1,87,0.05,703,4409,15,0
"2579","ml_arxiv_pp_0.1_087_.mpx","arxiv","ss","degree",0.1,87,0.1,1406,4817,9,0
"2580","ml_arxiv_pp_0.1_087_.mpx","arxiv","ss","degree",0.1,87,0.2,2813,5656,7,0
"2581","ml_arxiv_pp_0.1_088_.mpx","arxiv","ss","degree",0.1,88,0.02,281,4036,13,0
"2582","ml_arxiv_pp_0.1_088_.mpx","arxiv","ss","degree",0.1,88,0.05,703,4352,9,0
"2583","ml_arxiv_pp_0.1_088_.mpx","arxiv","ss","degree",0.1,88,0.1,1406,4818,9,0
"2584","ml_arxiv_pp_0.1_088_.mpx","arxiv","ss","degree",0.1,88,0.2,2813,5676,6,0
"2585","ml_arxiv_pp_0.1_089_.mpx","arxiv","ss","degree",0.1,89,0.02,281,4258,12,0
"2586","ml_arxiv_pp_0.1_089_.mpx","arxiv","ss","degree",0.1,89,0.05,703,4426,9,0
"2587","ml_arxiv_pp_0.1_089_.mpx","arxiv","ss","degree",0.1,89,0.1,1406,4827,7,0
"2588","ml_arxiv_pp_0.1_089_.mpx","arxiv","ss","degree",0.1,89,0.2,2813,5658,7,0
"2589","ml_arxiv_pp_0.1_090_.mpx","arxiv","ss","degree",0.1,90,0.02,281,4168,10,0
"2590","ml_arxiv_pp_0.1_090_.mpx","arxiv","ss","degree",0.1,90,0.05,703,4358,9,0
"2591","ml_arxiv_pp_0.1_090_.mpx","arxiv","ss","degree",0.1,90,0.1,1406,4813,9,0
"2592","ml_arxiv_pp_0.1_090_.mpx","arxiv","ss","degree",0.1,90,0.2,2813,5652,9,0
"2593","ml_arxiv_pp_0.1_091_.mpx","arxiv","ss","degree",0.1,91,0.02,281,4259,13,0
"2594","ml_arxiv_pp_0.1_091_.mpx","arxiv","ss","degree",0.1,91,0.05,703,4513,13,0
"2595","ml_arxiv_pp_0.1_091_.mpx","arxiv","ss","degree",0.1,91,0.1,1406,4967,8,0
"2596","ml_arxiv_pp_0.1_091_.mpx","arxiv","ss","degree",0.1,91,0.2,2813,5755,5,0
"2597","ml_arxiv_pp_0.1_092_.mpx","arxiv","ss","degree",0.1,92,0.02,281,4159,14,0
"2598","ml_arxiv_pp_0.1_092_.mpx","arxiv","ss","degree",0.1,92,0.05,703,4307,11,0
"2599","ml_arxiv_pp_0.1_092_.mpx","arxiv","ss","degree",0.1,92,0.1,1406,4850,8,0
"2600","ml_arxiv_pp_0.1_092_.mpx","arxiv","ss","degree",0.1,92,0.2,2813,5700,7,0
"2601","ml_arxiv_pp_0.1_093_.mpx","arxiv","ss","degree",0.1,93,0.02,281,4220,11,0
"2602","ml_arxiv_pp_0.1_093_.mpx","arxiv","ss","degree",0.1,93,0.05,703,4422,10,0
"2603","ml_arxiv_pp_0.1_093_.mpx","arxiv","ss","degree",0.1,93,0.1,1406,4891,8,0
"2604","ml_arxiv_pp_0.1_093_.mpx","arxiv","ss","degree",0.1,93,0.2,2813,5740,8,0
"2605","ml_arxiv_pp_0.1_094_.mpx","arxiv","ss","degree",0.1,94,0.02,281,4232,12,0
"2606","ml_arxiv_pp_0.1_094_.mpx","arxiv","ss","degree",0.1,94,0.05,703,4452,10,0
"2607","ml_arxiv_pp_0.1_094_.mpx","arxiv","ss","degree",0.1,94,0.1,1406,4900,9,0
"2608","ml_arxiv_pp_0.1_094_.mpx","arxiv","ss","degree",0.1,94,0.2,2813,5718,7,0
"2609","ml_arxiv_pp_0.1_095_.mpx","arxiv","ss","degree",0.1,95,0.02,281,4190,11,0
"2610","ml_arxiv_pp_0.1_095_.mpx","arxiv","ss","degree",0.1,95,0.05,703,4421,10,0
"2611","ml_arxiv_pp_0.1_095_.mpx","arxiv","ss","degree",0.1,95,0.1,1406,4921,9,0
"2612","ml_arxiv_pp_0.1_095_.mpx","arxiv","ss","degree",0.1,95,0.2,2813,5754,7,0
"2613","ml_arxiv_pp_0.1_096_.mpx","arxiv","ss","degree",0.1,96,0.02,281,4139,11,0
"2614","ml_arxiv_pp_0.1_096_.mpx","arxiv","ss","degree",0.1,96,0.05,703,4353,9,0
"2615","ml_arxiv_pp_0.1_096_.mpx","arxiv","ss","degree",0.1,96,0.1,1406,4826,8,0
"2616","ml_arxiv_pp_0.1_096_.mpx","arxiv","ss","degree",0.1,96,0.2,2813,5652,7,0
"2617","ml_arxiv_pp_0.1_097_.mpx","arxiv","ss","degree",0.1,97,0.02,281,4118,21,0
"2618","ml_arxiv_pp_0.1_097_.mpx","arxiv","ss","degree",0.1,97,0.05,703,4399,10,0
"2619","ml_arxiv_pp_0.1_097_.mpx","arxiv","ss","degree",0.1,97,0.1,1406,4869,9,0
"2620","ml_arxiv_pp_0.1_097_.mpx","arxiv","ss","degree",0.1,97,0.2,2813,5764,7,0
"2621","ml_arxiv_pp_0.1_098_.mpx","arxiv","ss","degree",0.1,98,0.02,281,4258,11,0
"2622","ml_arxiv_pp_0.1_098_.mpx","arxiv","ss","degree",0.1,98,0.05,703,4421,9,0
"2623","ml_arxiv_pp_0.1_098_.mpx","arxiv","ss","degree",0.1,98,0.1,1406,4894,8,0
"2624","ml_arxiv_pp_0.1_098_.mpx","arxiv","ss","degree",0.1,98,0.2,2813,5683,6,0
"2625","ml_arxiv_pp_0.1_099_.mpx","arxiv","ss","degree",0.1,99,0.02,281,4103,10,0
"2626","ml_arxiv_pp_0.1_099_.mpx","arxiv","ss","degree",0.1,99,0.05,703,4403,10,0
"2627","ml_arxiv_pp_0.1_099_.mpx","arxiv","ss","degree",0.1,99,0.1,1406,4853,8,0
"2628","ml_arxiv_pp_0.1_099_.mpx","arxiv","ss","degree",0.1,99,0.2,2813,5757,6,0
"2629","ml_arxiv_pp_0.1_100_.mpx","arxiv","ss","degree",0.1,100,0.02,281,4243,13,0
"2630","ml_arxiv_pp_0.1_100_.mpx","arxiv","ss","degree",0.1,100,0.05,703,4499,11,0
"2631","ml_arxiv_pp_0.1_100_.mpx","arxiv","ss","degree",0.1,100,0.1,1406,4914,8,0
"2632","ml_arxiv_pp_0.1_100_.mpx","arxiv","ss","degree",0.1,100,0.2,2813,5725,7,0
"2633","ml_arxiv_pp_0.2_001_.mpx","arxiv","ss","degree",0.2,1,0.02,281,6530,14,0
"2634","ml_arxiv_pp_0.2_001_.mpx","arxiv","ss","degree",0.2,1,0.05,703,6637,13,0
"2635","ml_arxiv_pp_0.2_001_.mpx","arxiv","ss","degree",0.2,1,0.1,1406,6925,11,0
"2636","ml_arxiv_pp_0.2_001_.mpx","arxiv","ss","degree",0.2,1,0.2,2813,7514,7,0
"2637","ml_arxiv_pp_0.2_002_.mpx","arxiv","ss","degree",0.2,2,0.02,281,6469,13,0
"2638","ml_arxiv_pp_0.2_002_.mpx","arxiv","ss","degree",0.2,2,0.05,703,6502,12,0
"2639","ml_arxiv_pp_0.2_002_.mpx","arxiv","ss","degree",0.2,2,0.1,1406,6808,12,0
"2640","ml_arxiv_pp_0.2_002_.mpx","arxiv","ss","degree",0.2,2,0.2,2813,7453,8,0
"2641","ml_arxiv_pp_0.2_003_.mpx","arxiv","ss","degree",0.2,3,0.02,281,6550,17,0
"2642","ml_arxiv_pp_0.2_003_.mpx","arxiv","ss","degree",0.2,3,0.05,703,6605,14,0
"2643","ml_arxiv_pp_0.2_003_.mpx","arxiv","ss","degree",0.2,3,0.1,1406,6892,14,0
"2644","ml_arxiv_pp_0.2_003_.mpx","arxiv","ss","degree",0.2,3,0.2,2813,7517,8,0
"2645","ml_arxiv_pp_0.2_004_.mpx","arxiv","ss","degree",0.2,4,0.02,281,6380,12,0
"2646","ml_arxiv_pp_0.2_004_.mpx","arxiv","ss","degree",0.2,4,0.05,703,6489,11,0
"2647","ml_arxiv_pp_0.2_004_.mpx","arxiv","ss","degree",0.2,4,0.1,1406,6796,9,0
"2648","ml_arxiv_pp_0.2_004_.mpx","arxiv","ss","degree",0.2,4,0.2,2813,7426,6,0
"2649","ml_arxiv_pp_0.2_005_.mpx","arxiv","ss","degree",0.2,5,0.02,281,6413,12,0
"2650","ml_arxiv_pp_0.2_005_.mpx","arxiv","ss","degree",0.2,5,0.05,703,6501,10,0
"2651","ml_arxiv_pp_0.2_005_.mpx","arxiv","ss","degree",0.2,5,0.1,1406,6881,9,0
"2652","ml_arxiv_pp_0.2_005_.mpx","arxiv","ss","degree",0.2,5,0.2,2813,7470,8,0
"2653","ml_arxiv_pp_0.2_006_.mpx","arxiv","ss","degree",0.2,6,0.02,281,6504,13,0
"2654","ml_arxiv_pp_0.2_006_.mpx","arxiv","ss","degree",0.2,6,0.05,703,6597,12,0
"2655","ml_arxiv_pp_0.2_006_.mpx","arxiv","ss","degree",0.2,6,0.1,1406,6875,12,0
"2656","ml_arxiv_pp_0.2_006_.mpx","arxiv","ss","degree",0.2,6,0.2,2813,7538,8,0
"2657","ml_arxiv_pp_0.2_007_.mpx","arxiv","ss","degree",0.2,7,0.02,281,6529,12,0
"2658","ml_arxiv_pp_0.2_007_.mpx","arxiv","ss","degree",0.2,7,0.05,703,6619,12,0
"2659","ml_arxiv_pp_0.2_007_.mpx","arxiv","ss","degree",0.2,7,0.1,1406,6916,10,0
"2660","ml_arxiv_pp_0.2_007_.mpx","arxiv","ss","degree",0.2,7,0.2,2813,7586,9,0
"2661","ml_arxiv_pp_0.2_008_.mpx","arxiv","ss","degree",0.2,8,0.02,281,6486,15,0
"2662","ml_arxiv_pp_0.2_008_.mpx","arxiv","ss","degree",0.2,8,0.05,703,6591,11,0
"2663","ml_arxiv_pp_0.2_008_.mpx","arxiv","ss","degree",0.2,8,0.1,1406,6849,11,0
"2664","ml_arxiv_pp_0.2_008_.mpx","arxiv","ss","degree",0.2,8,0.2,2813,7431,10,0
"2665","ml_arxiv_pp_0.2_009_.mpx","arxiv","ss","degree",0.2,9,0.02,281,6391,12,0
"2666","ml_arxiv_pp_0.2_009_.mpx","arxiv","ss","degree",0.2,9,0.05,703,6502,10,0
"2667","ml_arxiv_pp_0.2_009_.mpx","arxiv","ss","degree",0.2,9,0.1,1406,6816,10,0
"2668","ml_arxiv_pp_0.2_009_.mpx","arxiv","ss","degree",0.2,9,0.2,2813,7445,7,0
"2669","ml_arxiv_pp_0.2_010_.mpx","arxiv","ss","degree",0.2,10,0.02,281,6588,12,0
"2670","ml_arxiv_pp_0.2_010_.mpx","arxiv","ss","degree",0.2,10,0.05,703,6678,11,0
"2671","ml_arxiv_pp_0.2_010_.mpx","arxiv","ss","degree",0.2,10,0.1,1406,6943,10,0
"2672","ml_arxiv_pp_0.2_010_.mpx","arxiv","ss","degree",0.2,10,0.2,2813,7534,7,0
"2673","ml_arxiv_pp_0.2_011_.mpx","arxiv","ss","degree",0.2,11,0.02,281,6610,12,0
"2674","ml_arxiv_pp_0.2_011_.mpx","arxiv","ss","degree",0.2,11,0.05,703,6658,12,0
"2675","ml_arxiv_pp_0.2_011_.mpx","arxiv","ss","degree",0.2,11,0.1,1406,6913,11,0
"2676","ml_arxiv_pp_0.2_011_.mpx","arxiv","ss","degree",0.2,11,0.2,2813,7510,8,0
"2677","ml_arxiv_pp_0.2_012_.mpx","arxiv","ss","degree",0.2,12,0.02,281,6470,12,0
"2678","ml_arxiv_pp_0.2_012_.mpx","arxiv","ss","degree",0.2,12,0.05,703,6518,10,0
"2679","ml_arxiv_pp_0.2_012_.mpx","arxiv","ss","degree",0.2,12,0.1,1406,6791,9,0
"2680","ml_arxiv_pp_0.2_012_.mpx","arxiv","ss","degree",0.2,12,0.2,2813,7423,8,0
"2681","ml_arxiv_pp_0.2_013_.mpx","arxiv","ss","degree",0.2,13,0.02,281,6476,12,0
"2682","ml_arxiv_pp_0.2_013_.mpx","arxiv","ss","degree",0.2,13,0.05,703,6547,11,0
"2683","ml_arxiv_pp_0.2_013_.mpx","arxiv","ss","degree",0.2,13,0.1,1406,6829,8,0
"2684","ml_arxiv_pp_0.2_013_.mpx","arxiv","ss","degree",0.2,13,0.2,2813,7480,7,0
"2685","ml_arxiv_pp_0.2_014_.mpx","arxiv","ss","degree",0.2,14,0.02,281,6453,13,0
"2686","ml_arxiv_pp_0.2_014_.mpx","arxiv","ss","degree",0.2,14,0.05,703,6534,12,0
"2687","ml_arxiv_pp_0.2_014_.mpx","arxiv","ss","degree",0.2,14,0.1,1406,6857,9,0
"2688","ml_arxiv_pp_0.2_014_.mpx","arxiv","ss","degree",0.2,14,0.2,2813,7466,7,0
"2689","ml_arxiv_pp_0.2_015_.mpx","arxiv","ss","degree",0.2,15,0.02,281,6548,14,0
"2690","ml_arxiv_pp_0.2_015_.mpx","arxiv","ss","degree",0.2,15,0.05,703,6644,13,0
"2691","ml_arxiv_pp_0.2_015_.mpx","arxiv","ss","degree",0.2,15,0.1,1406,6876,11,0
"2692","ml_arxiv_pp_0.2_015_.mpx","arxiv","ss","degree",0.2,15,0.2,2813,7491,8,0
"2693","ml_arxiv_pp_0.2_016_.mpx","arxiv","ss","degree",0.2,16,0.02,281,6418,14,0
"2694","ml_arxiv_pp_0.2_016_.mpx","arxiv","ss","degree",0.2,16,0.05,703,6520,11,0
"2695","ml_arxiv_pp_0.2_016_.mpx","arxiv","ss","degree",0.2,16,0.1,1406,6778,10,0
"2696","ml_arxiv_pp_0.2_016_.mpx","arxiv","ss","degree",0.2,16,0.2,2813,7412,7,0
"2697","ml_arxiv_pp_0.2_017_.mpx","arxiv","ss","degree",0.2,17,0.02,281,6499,15,0
"2698","ml_arxiv_pp_0.2_017_.mpx","arxiv","ss","degree",0.2,17,0.05,703,6545,14,0
"2699","ml_arxiv_pp_0.2_017_.mpx","arxiv","ss","degree",0.2,17,0.1,1406,6808,14,0
